Institut,Semester,Kursusnavn,Type,Dato,Start,Slut,Lokale,Beskrivelse
2400,F18,Antropologi Ii,Undervisning,17 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,24 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,8 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,15 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,6 feb 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,13 feb 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,20 feb 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,6 mar 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,13 mar 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,3 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,10 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,17 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,24 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,8 maj 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,15 maj 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,6 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,13 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,20 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,6 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,13 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,3 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,10 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,17 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,24 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,15 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,15 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,22 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,8 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,15 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,22 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,5 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,12 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,19 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,26 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,3 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,17 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,8 feb 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,15 feb 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,22 feb 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 mar 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,15 mar 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,22 mar 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,5 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,12 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,19 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,26 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,3 maj 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,17 maj 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 feb 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,15 feb 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,22 feb 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,8 mar 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,15 mar 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,22 mar 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,5 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,12 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,19 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,26 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,3 maj 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,17 maj 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,9 feb 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,16 feb 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,23 feb 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,9 mar 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,23 mar 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,6 apr 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,13 apr 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,20 apr 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,4 maj 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,11 maj 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,18 maj 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,9 feb 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,16 feb 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,23 feb 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,9 mar 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,23 mar 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,6 apr 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,13 apr 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,20 apr 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,4 maj 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,11 maj 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,18 maj 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,9 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,16 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,23 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,9 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,23 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,6 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,13 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,20 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,4 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,11 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,18 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,2 mar 2018,10:00,14:00,CSS 7-0-08,Hold 1
2400,F18,Antropologi Ii,Undervisning,2 mar 2018,10:00,14:00,CSS 7-0-22,Hold 2
2400,F18,Antropologi Ii,Undervisning,2 mar 2018,10:00,14:00,CSS 2-0-18,Hold 2
2400,F18,Antropologi Ii,Undervisning,16 mar 2018,10:00,12:00,"CSS 2-2-42,CSS 2-2-02",Hold 1+2+3
2400,F18,Antropologi Ii,Undervisning,20 mar 2018,10:00,12:00,"CSS 2-0-12,CSS 2-0-18",Hold 1+2+3
2400,F18,Antropologi Ii,Undervisning,6 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,13 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,20 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,6 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,13 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,3 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,10 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,17 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,24 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,8 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,15 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,6 feb 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,13 feb 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,20 feb 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,6 mar 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,13 mar 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,3 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,10 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,17 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,24 apr 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,8 maj 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,15 maj 2018,10:00,12:00,CSS 2-0-12,Hold 2
2400,F18,Antropologi Ii,Undervisning,6 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,13 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,20 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,6 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,13 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,3 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,10 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,17 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,24 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,15 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,15 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,22 feb 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,8 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,15 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,22 mar 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,5 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,12 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,19 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,26 apr 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,3 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,17 maj 2018,10:00,12:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,8 feb 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,15 feb 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,22 feb 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 mar 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,15 mar 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,22 mar 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,5 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,12 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,19 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,26 apr 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,3 maj 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,17 maj 2018,10:00,12:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,8 feb 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,15 feb 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,22 feb 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,8 mar 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,15 mar 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,22 mar 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,5 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,12 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,19 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,26 apr 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,3 maj 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,17 maj 2018,10:00,12:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,9 feb 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,16 feb 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,23 feb 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,9 mar 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,23 mar 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,6 apr 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,13 apr 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,20 apr 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,4 maj 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,11 maj 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,18 maj 2018,10:00,12:00,CSS 1-0-10,Hold 1
2400,F18,Antropologi Ii,Undervisning,9 feb 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,16 feb 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,23 feb 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,9 mar 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,23 mar 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,6 apr 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,13 apr 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,20 apr 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,4 maj 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,11 maj 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,18 maj 2018,10:00,12:00,CSS 2-2-42,Hold 2
2400,F18,Antropologi Ii,Undervisning,9 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,16 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,23 feb 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,9 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,23 mar 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,6 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,13 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,20 apr 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,4 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,11 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,18 maj 2018,10:00,12:00,CSS 2-2-02,Hold 3
2400,F18,Antropologi Ii,Undervisning,23 apr 2018,13:00,15:00,CSS 2-1-02,Hold 1
2400,F18,Antropologi Ii,Undervisning,23 apr 2018,13:00,15:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,23 apr 2018,13:00,15:00,CSS 7-0-18,Hold 3
2400,F18,Antropologi Ii,Undervisning,30 apr 2018,13:00,15:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,30 apr 2018,13:00,15:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,30 apr 2018,13:00,15:00,CSS 2-0-30,Hold 3
2400,F18,Antropologi Ii,Undervisning,7 maj 2018,13:00,15:00,CSS 2-0-18,Hold 1
2400,F18,Antropologi Ii,Undervisning,7 maj 2018,13:00,15:00,CSS 2-2-02,Hold 2
2400,F18,Antropologi Ii,Undervisning,7 maj 2018,13:00,15:00,CSS 2-0-30,Hold 3
2400,F18,Faghistorie Ii,Forelæsning,7 feb 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,14 feb 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,21 feb 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,28 feb 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,7 mar 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,14 mar 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,21 mar 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,4 apr 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,11 apr 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,18 apr 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,25 apr 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,2 maj 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,9 maj 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Forelæsning,16 maj 2018,13:00,15:00,CSS 18-01-11,FL
2400,F18,Faghistorie Ii,Undervisning,7 feb 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,14 feb 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,21 feb 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,28 feb 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,14 mar 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,21 mar 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,4 apr 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,11 apr 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,18 apr 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,25 apr 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,2 maj 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,9 maj 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,16 maj 2018,15:00,17:00,CSS 4-1-36,Hold 1
2400,F18,Faghistorie Ii,Undervisning,7 feb 2018,15:00,17:00,CSS 2-2-36,Hold 2
2400,F18,Faghistorie Ii,Undervisning,14 feb 2018,15:00,17:00,CSS 2-2-36,Hold 2
2400,F18,Faghistorie Ii,Undervisning,21 feb 2018,15:00,17:00,CSS 2-2-36,Hold 2
2400,F18,Faghistorie Ii,Undervisning,28 feb 2018,15:00,17:00,CSS 2-2-36,Hold 2
