PhD.Course 'An introduction to Coxeter groups and buildings',5010 - Institut for Matematiske Fag,%23SPLUS5E1FCE
3300-F16-Sundhedstjenesteforskning,3300 - Institut for Folkesundhed,%23SPLUSC0AF21
4721-E15;AUD B: Sprog og kommunikation hos bÃ¸rn med autisme,4721 - Institut for Nordiske Studier og Sprogvidenskab,48001
4721-E15;AUD C: Sprogtestning,4721 - Institut for Nordiske Studier og Sprogvidenskab,48002
4721-E15;FIN PropÃ¦deutik 1 (finsk),4721 - Institut for Nordiske Studier og Sprogvidenskab,48022
4721-E15;LIN Akustisk analyse,4721 - Institut for Nordiske Studier og Sprogvidenskab,48019
4721-E15;LIN Introduktion til lingvistik,4721 - Institut for Nordiske Studier og Sprogvidenskab,48016
4721-E15;LIN BA-projekt,4721 - Institut for Nordiske Studier og Sprogvidenskab,48020
"4761-E15;Ã…U CMC Modul 3: Ã†stetiske, narrative og audiovisuelle virkemidler","4761 - Institut for Medier, Erkendelse og Formidling",47997
4761-E15;Ã…U CMC Modul 3: Den tvÃ¦rmediale kommunikations jura,"4761 - Institut for Medier, Erkendelse og Formidling",47996
"4761-E15;Ã…U CMC Systermer, samfund og individ tvÃ¦rmedial kommunikation","4761 - Institut for Medier, Erkendelse og Formidling",47998
"4761-E15;Ã…U CMC MÃ¥lgrupper i tvÃ¦rmedial kommunikation: Analyse, teori og metode","4761 - Institut for Medier, Erkendelse og Formidling",47999
2400-E15;Natural resources in anthropological perspective,2400 - Institut for antropologi,48045
2400-E15;The anthropological project: Guided research in environmental issues,2400 - Institut for antropologi,48046
2400-E15;The anthropological project: Anthropreneurship,2400 - Institut for antropologi,48048
4721-E15;IEP IndoeuropÃ¦isk og indoeuropÃ¦erne (BA-tv),4721 - Institut for Nordiske Studier og Sprogvidenskab,48051
4721-E15;FIN Fennistik,4721 - Institut for Nordiske Studier og Sprogvidenskab,48041
4721-E15;IEP IndoeuropÃ¦isk morfologi,4721 - Institut for Nordiske Studier og Sprogvidenskab,48056
4721-E15;FIN FinlandsÂ historieÂ og kultur 1,4721 - Institut for Nordiske Studier og Sprogvidenskab,48036
4721-E15;FIN FinlandsÂ litterÃ¦re hovedvÃ¦rker b),4721 - Institut for Nordiske Studier og Sprogvidenskab,48037
4721-E15;IEP IndoeuropÃ¦isk og indoeuropÃ¦erne,4721 - Institut for Nordiske Studier og Sprogvidenskab,48049
4721-E15;IEP Metodologi og terminologi,4721 - Institut for Nordiske Studier og Sprogvidenskab,48050
4721-E15;IEP Walisisk,4721 - Institut for Nordiske Studier og Sprogvidenskab,48057
4721-E15;FIN Bachelorprojekt,4721 - Institut for Nordiske Studier og Sprogvidenskab,48040
4721-E15;FIN Det finske sprogs struktur,4721 - Institut for Nordiske Studier og Sprogvidenskab,48038
4721-E15;FIN Det finske sprog udvikling og variationer,4721 - Institut for Nordiske Studier og Sprogvidenskab,48039
2500-E15;Valgfag: Conflict and Peace Making in Divided Societies,2500 - Sociologisk Institut,48093
2500-E15;Almen sociologi I,2500 - Sociologisk Institut,48078
2500-E15;Det Danske Samfund I,2500 - Sociologisk Institut,48076
2500-E15;Sociologiens videnskabsteori,2500 - Sociologisk Institut,48079
2500-E15;Social differentiering,2500 - Sociologisk Institut,48080
2500-E15;VideregÃ¥ende kvantitative metoder,2500 - Sociologisk Institut,48081
"2500-E15;Samfundsvid. metodefag: Evaluering: Metode, teori og praksis",2500 - Sociologisk Institut,48120
2500-E15;Valgfag: Media Sociology,2500 - Sociologisk Institut,48091
2500-E15;Valgfag: Globalisation and International Migration,2500 - Sociologisk Institut,48095
2500-E15;Sociologisk temafag: Criminology,2500 - Sociologisk Institut,48110
2500-E15;Samfundsvidenskabelig metodefag: Qualitative Methods: From Theory to practice,2500 - Sociologisk Institut,48126
2500-E15;Samfundsvidenskabelig metodefag: Om begrebet Survey og spÃ¸rgeskemakonstruktion,2500 - Sociologisk Institut,48124
2500-E15;Sociologisk teorifag: Global Political Sociology,2500 - Sociologisk Institut,48100
2500-E15;Danish Society,2500 - Sociologisk Institut,48086
2500-E15;At lÃ¦se kapitalen,2500 - Sociologisk Institut,48088
2500-E15;Valgfag: Media Sociologi,2500 - Sociologisk Institut,48090
2500-E15;Valgfag: Conflict and Peace Making in Divided Societies.,2500 - Sociologisk Institut,48092
2500-E15;Valgfag: Globalization and its Discontent,2500 - Sociologisk Institut,48094
2500-E15;Sociologisk temafag: Madens kultursociologi,2500 - Sociologisk Institut,48108
2500-E15;Valgfag: Projektledelse i organisationer,2500 - Sociologisk Institut,48143
"2500-E15;Teori og Metode: Comparative, Transnational and Global Sociology (CTGS)",2500 - Sociologisk Institut,48096
2500-E15;Teori og Metode: Global Political Sociology,2500 - Sociologisk Institut,48099
2500-E15;Teori og Metode: Sundhedssociologi,2500 - Sociologisk Institut,48101
2500-E15;Teori og tema: Dynamikker mellem arkitektur og socialt liv i urbane byrum,2500 - Sociologisk Institut,48103
2500-E15;Teori og tema: Madens kultursociologi,2500 - Sociologisk Institut,48107
2500-E15;Teori og tema: Humorens Sociologi,2500 - Sociologisk Institut,48111
"2500-E15;Teori og tema: Rus, afhÃ¦ngighed og marginalisering - teoretiske perspektiver",2500 - Sociologisk Institut,48113
"2500-E15;Teori og tema: Globalisation, international crisis and employment relations in Europe: institutional change and actors strategies",2500 - Sociologisk Institut,48115
2500-E15;Teori og tema: Criminology,2500 - Sociologisk Institut,48109
2500-E15;Teori og tema: Hipsteren - nye tendenser i populÃ¦rkulturen: Et kursus i undervisningsbaseret forskning,2500 - Sociologisk Institut,48105
2500-E15;Metode og Forskningspraksis:  Design af mixed method studier i kriminologi og problemorienteret kultursociologi,2500 - Sociologisk Institut,48117
"2500-E15;Metode og Forskningspraksis: Evaluering - metoder, teorier og praksis",2500 - Sociologisk Institut,48119
2500-E15;Metode og Forskningspraksis: Qualitative Methods: from theory to practice,2500 - Sociologisk Institut,48125
2500-E15;Metode og Forskningspraksis: Kvalitative analyser af arbejdsliv,2500 - Sociologisk Institut,48136
2500-E15;Teori og Metode: Kvalitative udforskninger af mÃ¦nds levede liv og maskuliniteter,2500 - Sociologisk Institut,50156
2500-E15;Metode og Forskningspraksis: Socialvidenskabelig forskningsdesign,2500 - Sociologisk Institut,48121
2500-E15;Teori og metode: Kausale studier i kriminologi,2500 - Sociologisk Institut,48140
2500-E15;Metode og Forskningspraksis:  Om begrebet survey og spÃ¸rgeskemakonstruktion,2500 - Sociologisk Institut,48123
2500-E15;Valgfag: Projektledelse i organisationer,2500 - Sociologisk Institut,48142
"2500-E15;Knowledge, organization and politics",2500 - Sociologisk Institut,48082
"2500-E15;Culture, Lifestyle and Everyday Life",2500 - Sociologisk Institut,48083
"2500-E15;Welfare, Inequality and Mobility",2500 - Sociologisk Institut,48084
2500-E15;Sociological project design,2500 - Sociologisk Institut,48144
2500-E15;Danish Society,2500 - Sociologisk Institut,48087
2500-E15;Samfundsvidenskabelig metodefag: Kausale studier i kriminologi,2500 - Sociologisk Institut,48141
2500-E15;ElementÃ¦re samfundsvidenskabelige metoder I,2500 - Sociologisk Institut,48077
"2500-E15;Sociologisk temafag: Globalisation, economic crisis and employment relations in Europe.",2500 - Sociologisk Institut,48116
2500-E15;Sociologisk teorifag: Kvalitative udforskninger af mÃ¦nds levede liv og maskuliniteter,2500 - Sociologisk Institut,50155
2500-E15;Valgfag: At lÃ¦se kapitalen,2500 - Sociologisk Institut,48089
"2500-E15;Sociologisk teorifag: Comparative, Transnational and Global Sociology (CTGS)",2500 - Sociologisk Institut,48097
2500-E15;Sociologisk teorifag: Sundhedssociologi,2500 - Sociologisk Institut,48102
2500-E15;Sociologisk temafag: Dynamikker mellem arkitektur og socialt liv i urbane byrum,2500 - Sociologisk Institut,48104
2500-E15;Sociologisk temafag: Hipsteren - nye tendenser i populÃ¦rkulturen: Et kursus i undervisningsbaseret forskning,2500 - Sociologisk Institut,48106
2500-E15;Sociologisk temafag: Humorens Sociologi,2500 - Sociologisk Institut,48112
"2500-E15;Sociologisk temafag: Rus, afhÃ¦ngighed og marginalisering - teoretiske perspektiver",2500 - Sociologisk Institut,48114
2500-E15;Samfundsvidenskabelig metodefag: Design af mixed method studier i kriminologi og problemorienteret kultursociologi,2500 - Sociologisk Institut,48118
2500-E15;Samfundsvidenskabelig metodefag: Socialvidenskabelig forskningsdesign,2500 - Sociologisk Institut,48122
2500-E15;Samfundsvidenskabelig metodefag: Kvalitative analyser af arbejdsliv,2500 - Sociologisk Institut,48137
2500-E15;Sociologisk teorifag: Families in Crises - the changing balance of power between men,2500 - Sociologisk Institut,51692
6000-E15;Maritim kontraktret,6000 - Det Juridiske Fakultet,48146
2500-E15;Klassisk og nyere sociologisk teori,2500 - Sociologisk Institut,48085
"SCI-Folkeuni1018;HISTORIE - GrÃ¸nlands moderne historie, fra koloni til selvstyre",SCI-Folkeuniversitetet,%23SPLUSDF5B2D
2300-International Debat,2300 - Institut for Statskundskab,%23SPLUS36E0B7
4761-F16;Ã…U RET Skriftlig retorik: Artikel,"4761 - Institut for Medier, Erkendelse og Formidling",54137
4761-F16;Ã…U RET Skriftlig retorik:Teori og analyse,"4761 - Institut for Medier, Erkendelse og Formidling",54138
4761-F16;Ã…U FM Film- og mediesociologi,"4761 - Institut for Medier, Erkendelse og Formidling",54136
4761-F16;Ã…U FM Kultur- og kommunikationsteori,"4761 - Institut for Medier, Erkendelse og Formidling",54133
4761-F16;Ã…U FM Introduktion til audivisuel teori og analyse,"4761 - Institut for Medier, Erkendelse og Formidling",54134
4761-F16;Ã…U FILO Valgfag 2: Filosofisk Ã¦stetik,"4761 - Institut for Medier, Erkendelse og Formidling",54131
4761-F16;Ã…U FILO Valgfag 4: Anvendt filosofi,"4761 - Institut for Medier, Erkendelse og Formidling",54132
4821-F16;Ã…U REN RenÃ¦ssancestudier 2: EuropÃ¦isk renÃ¦ssance,"4821 - Institut for Engelsk, Germansk og Romansk",54139
4841-F16;Ã…U LIT Litteraturteori og -analyse 2,4841 - Institut for Kunst og Kulturvidenskab,54140
4841-F16;Ã…U LIT Ã†ldre litteraturhistorie 2,4841 - Institut for Kunst og Kulturvidenskab,54141
4841-F16;Ã…U KUN Kunsthistorie 1400-1800,4841 - Institut for Kunst og Kulturvidenskab,54142
1265-E15;Traineeships/Fieldwork,1265 - StudienÃ¦vnet for Afrikastudier,54215
2300-F16;Metode 2,2300 - Institut for Statskundskab,54156
2300-F16;International forvaltning,2300 - Institut for Statskundskab,54155
2300-F16;Offentlig ret,2300 - Institut for Statskundskab,54158
2300-F16;Bachelorprojekt,2300 - Institut for Statskundskab,54157
2300-F16;Offentlig ret,2300 - Institut for Statskundskab,54159
2300-F16;Sociologi,2300 - Institut for Statskundskab,54152
2300-F16;Almen Statskundskab,2300 - Institut for Statskundskab,54153
2300-F16;MikroÃ¸konomi,2300 - Institut for Statskundskab,54154
1265-E15;Traineeships/Fieldwork,1265 - StudienÃ¦vnet for Afrikastudier,54242
3934-F16;Bachelorprojekt,3934 - BSc + MSc Folkesundhedsvidenskab,54235
3934-F16;SygdomslÃ¦re for ikke-klinikere,3934 - BSc + MSc Folkesundhedsvidenskab,54241
3932-F16;Field Work,3932 - Global Sundhed,54233
"3932-F16;Global Partners, Policies and Health Care Systems",3932 - Global Sundhed,54231
3932-F16;Strategies for Health Promotion and Disease Prevention,3932 - Global Sundhed,54232
1000-E15;KH-Specialisering: Oldkirkens billedkunst,1000 - Det Teologiske Fakultet,54291
2500-F16;Valgfag: KOVIKO - KortlÃ¦gning af Videnskabelige Kontroverser.,2500 - Sociologisk Institut,54252
2500-F16;Valgfag: Familier og forÃ¦ldreskaber,2500 - Sociologisk Institut,54251
"2500-F16;Teori og Metode: Fransk pragmatisk sociologi: Boltanski, ThÃ©venot, Latour",2500 - Sociologisk Institut,54271
2500-F16;Teori og Tema: Massen - mellem barbari og civilisation,2500 - Sociologisk Institut,54253
"3934-F16;Course in The Human Body: Healthy, Normal and Pathological",3934 - BSc + MSc Folkesundhedsvidenskab,54273
2300-F16;Politisk deltagelse og mobilisering,2300 - Institut for Statskundskab,54311
3670-E15;Clinical Speciality Practice,3670 - Institut for Klinisk VeterinÃ¦r- og Husdyrsvidenskab,54312
4821-F16;CIP English Academic Writing,"4821 - Institut for Engelsk, Germansk og Romansk",54314
4821-F16;CIP Academic English,"4821 - Institut for Engelsk, Germansk og Romansk",54313
4821-F16;CIP Workshop in English Academic Writing,"4821 - Institut for Engelsk, Germansk og Romansk",54315
4821-F16;CIP Presentation Techniques in English,"4821 - Institut for Engelsk, Germansk og Romansk",54316
4821-F16;CIP Academic Writing for Graduate Students,"4821 - Institut for Engelsk, Germansk og Romansk",54317
4821-F16;CIP Presentation Techniques for Graduate Students,"4821 - Institut for Engelsk, Germansk og Romansk",54318
"4900-F16;IVA Videnskabsteori og metode, Kbh",4900 - IVA,54469
"4900-F16;IVA InformationssÃ¸gning og -analyse, Kbh",4900 - IVA,54387
"4900-F16;IVA Digital kultur, Kbh",4900 - IVA,54465
2300-F16;Jean Monnet: The EU as an International Actor,2300 - Institut for Statskundskab,54422
2300-F16;Jean Monnet: The EU as an International Actor,2300 - Institut for Statskundskab,54424
2300-F16;Jean Monnet: The EU as an International Actor,2300 - Institut for Statskundskab,54423
2300-F16;Ethnic Conflict.,2300 - Institut for Statskundskab,54426
2300-F16;Ethnic Conflict.,2300 - Institut for Statskundskab,54425
2300-F16;Ethnic Conflict.,2300 - Institut for Statskundskab,54427
2300-F16;African politics.,2300 - Institut for Statskundskab,54430
2300-F16;African politics.,2300 - Institut for Statskundskab,54428
2300-F16;African politics.,2300 - Institut for Statskundskab,54429
2300-F16;The Politics and Economics of Aid.,2300 - Institut for Statskundskab,54431
2300-F16;The Politics and Economics of Aid.,2300 - Institut for Statskundskab,54433
2300-F16;The Politics and Economics of Aid.,2300 - Institut for Statskundskab,54432
2300-F16;Globalization and the European Union.,2300 - Institut for Statskundskab,54435
2300-F16;Globalization and the European Union.,2300 - Institut for Statskundskab,54434
2300-F16;Globalization and the European Union.,2300 - Institut for Statskundskab,54436
2300-F16;The Rise of the Rest: Western and Non-Western Perspectives.,2300 - Institut for Statskundskab,54438
2300-F16;The Rise of the Rest: Western and Non-Western Perspectives.,2300 - Institut for Statskundskab,54437
2300-F16;The Rise of the Rest: Western and Non-Western Perspectives.,2300 - Institut for Statskundskab,54439
2300-F16;Theories and Issues in International Political Economy.,2300 - Institut for Statskundskab,54443
2300-F16;Theories and Issues in International Political Economy.,2300 - Institut for Statskundskab,54440
2300-F16;Theories and Issues in International Political Economy.,2300 - Institut for Statskundskab,54441
"2300-F16;Multipolarity, multilateralism and megatrade agreements: A new global trading order?",2300 - Institut for Statskundskab,54445
"2300-F16;Multipolarity, multilateralism and megatrade agreements: A new global trading order?",2300 - Institut for Statskundskab,54444
"2300-F16;Multipolarity, multilateralism and megatrade agreements: A new global trading order?",2300 - Institut for Statskundskab,54446
2300-F16;Sociological Approaches in International Relations,2300 - Institut for Statskundskab,54448
2300-F16;Sociological Approaches in International Relations,2300 - Institut for Statskundskab,54447
2300-F16;Sociological Approaches in International Relations,2300 - Institut for Statskundskab,54449
"2300-F16;Finanspolitik og den offentlige sektor. Fokus pÃ¥ teori og praksis i Danmark, dvs. stat, regioner og kommuner.",2300 - Institut for Statskundskab,54452
"2300-F16;Finanspolitik og den offentlige sektor. Fokus pÃ¥ teori og praksis i Danmark, dvs. stat, regioner og kommuner.",2300 - Institut for Statskundskab,54451
"2300-F16;Finanspolitik og den offentlige sektor. Fokus pÃ¥ teori og praksis i Danmark, dvs. stat, regioner og kommuner.",2300 - Institut for Statskundskab,54453
2300-F16;Introduction to Game Theory.,2300 - Institut for Statskundskab,54456
2300-F16;Introduction to Game Theory.,2300 - Institut for Statskundskab,54454
2300-F16;Introduction to Game Theory.,2300 - Institut for Statskundskab,54455
2300-F16;Globalization and economic policy.,2300 - Institut for Statskundskab,54459
2300-F16;Globalization and economic policy.,2300 - Institut for Statskundskab,54457
2300-F16;Globalization and economic policy.,2300 - Institut for Statskundskab,54458
2300-F16;Advanced Quantitative Methods in Political Science.,2300 - Institut for Statskundskab,54461
2300-F16;Advanced Quantitative Methods in Political Science.,2300 - Institut for Statskundskab,54460
2300-F16;Advanced Quantitative Methods in Political Science.,2300 - Institut for Statskundskab,54462
2300-F16;Politisk deltagelse og mobilisering,2300 - Institut for Statskundskab,54326
2300-F16;Fattigdom og ulighed.,2300 - Institut for Statskundskab,54328
2300-F16;Fattigdom og ulighed.,2300 - Institut for Statskundskab,54327
"2300-F16;Folketing, Minister og Forvaltning.",2300 - Institut for Statskundskab,54329
"2300-F16;Folketing, Minister og Forvaltning.",2300 - Institut for Statskundskab,54330
2300-F16;KÃ¸n og Politik,2300 - Institut for Statskundskab,54332
2300-F16;KÃ¸n og Politik,2300 - Institut for Statskundskab,54331
2300-F16;Contemporary Political Theory.,2300 - Institut for Statskundskab,54333
2300-F16;Contemporary Political Theory.,2300 - Institut for Statskundskab,54335
2300-F16;I Slotsholmens maskinrum: Ã˜konomiske perspektiver pÃ¥ policydesign i den danske velfÃ¦rdsstat.,2300 - Institut for Statskundskab,54337
2300-F16;I Slotsholmens maskinrum: Ã˜konomiske perspektiver pÃ¥ policydesign i den danske velfÃ¦rdsstat.,2300 - Institut for Statskundskab,54336
2300-F16;Viden og evidens i politik og praksis.,2300 - Institut for Statskundskab,54338
2300-F16;Viden og evidens i politik og praksis.,2300 - Institut for Statskundskab,54339
2300-F16;SÃ¥dan tÃ¦nker journalister,2300 - Institut for Statskundskab,54341
2300-F16;SÃ¥dan tÃ¦nker journalister,2300 - Institut for Statskundskab,54340
2300-F16;Dansk udenrigspolitik efter den kolde krig: Teori og empiri.,2300 - Institut for Statskundskab,54342
2300-F16;Dansk udenrigspolitik efter den kolde krig: Teori og empiri.,2300 - Institut for Statskundskab,54466
2300-F16;Advanced political economy of the EU.,2300 - Institut for Statskundskab,54344
2300-F16;Advanced political economy of the EU.,2300 - Institut for Statskundskab,54343
2300-F16;Byer og regioner som vÃ¦kstdrivere Â¿ analyser og initiativer.,2300 - Institut for Statskundskab,54345
2300-F16;Byer og regioner som vÃ¦kstdrivere - analyser og initiativer.,2300 - Institut for Statskundskab,54346
2300-F16;VideregÃ¥ende kvalitative analyser med NVivo.,2300 - Institut for Statskundskab,54347
2300-F16;VideregÃ¥ende kvalitative analyser med NVivo.,2300 - Institut for Statskundskab,54348
2300-F16;Academic Interviews,2300 - Institut for Statskundskab,54350
2300-F16;Academic Interviews,2300 - Institut for Statskundskab,54349
2300-F16;Glocal Environmental Governance.,2300 - Institut for Statskundskab,54351
2300-F16;European Union as Global Actor.,2300 - Institut for Statskundskab,54468
2300-F16;European Union as Global Actor.,2300 - Institut for Statskundskab,54352
2300-F16;Skriftlig og digital formidling.,2300 - Institut for Statskundskab,54354
2300-F16;Skriftlig og digital formidling.,2300 - Institut for Statskundskab,54353
"2300-F16;Det finansielle system - Funktion, krise og regulering.",2300 - Institut for Statskundskab,54355
"2300-F16;Det finansielle system - Funktion, krise og regulering.",2300 - Institut for Statskundskab,54356
"2300-F16;Det finansielle system - Funktion, krise og regulering.",2300 - Institut for Statskundskab,54357
2300-F16;An American Perspective on Political Campaigns.,2300 - Institut for Statskundskab,54358
2300-F16;An American Perspective on Political Campaigns.,2300 - Institut for Statskundskab,54360
2300-F16;An American Perspective on Political Campaigns.,2300 - Institut for Statskundskab,54359
2300-F16;Comparative lobbying and lobbying regulations.,2300 - Institut for Statskundskab,54362
2300-F16;Comparative lobbying and lobbying regulations.,2300 - Institut for Statskundskab,54361
2300-F16;Comparative lobbying and lobbying regulations.,2300 - Institut for Statskundskab,54470
2300-F16;Governments in parliamentary democracies. Who gets in? Who gets what? How long do they last?,2300 - Institut for Statskundskab,54365
2300-F16;Governments in parliamentary democracies. Who gets in? Who gets what? How long do they last?,2300 - Institut for Statskundskab,54363
2300-F16;Governments in parliamentary democracies. Who gets in? Who gets what? How long do they last?,2300 - Institut for Statskundskab,54364
2300-F16;Comparative Public Policy.,2300 - Institut for Statskundskab,54367
2300-F16;Comparative Public Policy.,2300 - Institut for Statskundskab,54366
2300-F16;Comparative Public Policy.,2300 - Institut for Statskundskab,54368
"2300-F16;Authority, Sovereignty, Power.",2300 - Institut for Statskundskab,54383
"2300-F16;Authority, Sovereignty, Power.",2300 - Institut for Statskundskab,54381
"2300-F16;Authority, Sovereignty, Power.",2300 - Institut for Statskundskab,54382
2300-F16;Democratic Challenge.,2300 - Institut for Statskundskab,54471
2300-F16;Democratic Challenge.,2300 - Institut for Statskundskab,54384
2300-F16;Democratic Challenge,2300 - Institut for Statskundskab,54391
2300-F16;Democratic Challenge,2300 - Institut for Statskundskab,54390
2300-F16;Democratic Challenge,2300 - Institut for Statskundskab,54388
2300-F16;Strategisk styring i den offentlige sektor.,2300 - Institut for Statskundskab,54395
2300-F16;Strategisk styring i den offentlige sektor.,2300 - Institut for Statskundskab,54393
2300-F16;Medier og politik.,2300 - Institut for Statskundskab,54397
2300-F16;Behavioural Public Politics,2300 - Institut for Statskundskab,54400
2300-F16;Behavioural Public Politics,2300 - Institut for Statskundskab,54399
2300-F16;International Organizations and Cooperation.,2300 - Institut for Statskundskab,54402
2300-F16;International Organizations and Cooperation.,2300 - Institut for Statskundskab,54401
"2300-F16;The politics of international banking - Power, finances and the struggle to regulate banks after the crisis.",2300 - Institut for Statskundskab,54404
"2300-F16;The politics of international banking - Power, finances and the struggle to regulate banks after the crisis.",2300 - Institut for Statskundskab,54403
"2300-F16;Forsvarspolitik og Strategisk Ledelse: Scenarier, Trusler og Beslutninger.",2300 - Institut for Statskundskab,54408
"2300-F16;Forsvarspolitik og Strategisk Ledelse: Scenarier, Trusler og Beslutninger.",2300 - Institut for Statskundskab,54406
"2300-F16;Forsvarspolitik og Strategisk Ledelse: Scenarier, Trusler og Beslutninger.",2300 - Institut for Statskundskab,54407
2300-F16;Fredsprocessen i mellemÃ¸sten.,2300 - Institut for Statskundskab,54410
2300-F16;Fredsprocessen i mellemÃ¸sten.,2300 - Institut for Statskundskab,54409
2300-F16;Fredsprocessen i mellemÃ¸sten.,2300 - Institut for Statskundskab,54411
2300-F16;Understanding Neoliberalism: Introduction to theories of Neoliberalism in IPE.,2300 - Institut for Statskundskab,54414
2300-F16;Understanding Neoliberalism: Introduction to theories of Neoliberalism in IPE.,2300 - Institut for Statskundskab,54412
2300-F16;Understanding Neoliberalism: Introduction to theories of Neoliberalism in IPE.,2300 - Institut for Statskundskab,54413
2300-F16;Armed Groups in the Middle East.,2300 - Institut for Statskundskab,54417
2300-F16;Armed Groups in the Middle East.,2300 - Institut for Statskundskab,54416
2300-F16;Armed Groups in the Middle East.,2300 - Institut for Statskundskab,54418
2300-F16;The Israeli-Palestinian Conflict.,2300 - Institut for Statskundskab,54421
2300-F16;The Israeli-Palestinian Conflict.,2300 - Institut for Statskundskab,54419
2300-F16;The Israeli-Palestinian Conflict.,2300 - Institut for Statskundskab,54420
2300-F16;Medier og politik.,2300 - Institut for Statskundskab,54396
2300-F16;Medier og politik.,2300 - Institut for Statskundskab,54398
2300-F16;Strategisk styring i den offentlige sektor.,2300 - Institut for Statskundskab,54394
2300-F16;Glocal Environmental Governance.,2300 - Institut for Statskundskab,54467
2300-F16;Righting Wrongs or Wronging Rights? Human Rights and their Discontents,2300 - Institut for Statskundskab,54473
2300-F16;Righting Wrongs or Wronging Rights? Human Rights and their Discontents,2300 - Institut for Statskundskab,54472
2300-F16;Righting Wrongs or Wronging Rights? Human Rights and their Discontents,2300 - Institut for Statskundskab,54474
2500-F16;Sociologisk projektdesign,2500 - Sociologisk Institut,54322
2500-F16;Danish Society,2500 - Sociologisk Institut,54370
"4821-F16;FÃ†L Litteraturteori, forelÃ¦sning","4821 - Institut for Engelsk, Germansk og Romansk",54369
4821-F16;FRA Tale- og skrivefÃ¦rdighed,"4821 - Institut for Engelsk, Germansk og Romansk",54380
4821-F16;FRA Skriftlig sprogfÃ¦rdighed,"4821 - Institut for Engelsk, Germansk og Romansk",54389
"4821-F16;FRA Valgfag, emne","4821 - Institut for Engelsk, Germansk og Romansk",54392
"4821-F16;FRA Valgfag, mundtlig sprogfÃ¦rdighed, emne","4821 - Institut for Engelsk, Germansk og Romansk",54415
4821-F16;SPA Grammatik og kognition,"4821 - Institut for Engelsk, Germansk og Romansk",54442
"4821-F16;SPA Valgfag, emne","4821 - Institut for Engelsk, Germansk og Romansk",54450
4821-F16;TYS Valgfag 1 og 2,"4821 - Institut for Engelsk, Germansk og Romansk",54463
4821-F16;TYS Valgfag 1 og 2,"4821 - Institut for Engelsk, Germansk og Romansk",54464
4821-F16;ITA Italiensk PropÃ¦deutik A,"4821 - Institut for Engelsk, Germansk og Romansk",54324
4821-F16;ITA Italiensk PropÃ¦deutik B,"4821 - Institut for Engelsk, Germansk og Romansk",54325
4821-F16;TYS Medier og oversÃ¦ttelse,"4821 - Institut for Engelsk, Germansk og Romansk",54475
4821-F16;TYS Tysk historie 2,"4821 - Institut for Engelsk, Germansk og Romansk",54477
"4821-F16;FÃ†L Sted, rum og identitet i Latinamerika","4821 - Institut for Engelsk, Germansk og Romansk",54321
"4821-F16;FÃ†L Kulturer, miljÃ¸ og udvikling","4821 - Institut for Engelsk, Germansk og Romansk",54323
4821-F16;Ã…U ENG KA Grammatik og perspektiver i sprogbeskrivelsen 2,"4821 - Institut for Engelsk, Germansk og Romansk",54319
4821-F16;Ã…U ENG KA OversÃ¦ttelse introduktion,"4821 - Institut for Engelsk, Germansk og Romansk",54320
4821-F16;FRA OversÃ¦ttelse dansk-fransk,"4821 - Institut for Engelsk, Germansk og Romansk",54385
"4821-F16;ITA Grammatik, sprogbeskrivelse og oversÃ¦ttelse","4821 - Institut for Engelsk, Germansk og Romansk",54334
"2300-F16;The politics of international banking - Power, finances and the struggle to regulate banks after the crisis.",2300 - Institut for Statskundskab,54405
"4900-F16;IVA Aal, InformationssÃ¸gning og -analyse",4900 - IVA,54479
"4900-F16;IVA Aal, Digital kultur",4900 - IVA,54480
4900-F16;IVA EntreprenÃ¸rskab og partnerskab,4900 - IVA,54483
4900-F16;IVA Big data - Corpus and hypertext,4900 - IVA,54482
4900-F16;IVA Kulturformidling - inden og uden for murene,4900 - IVA,54484
4900-F16;IVA Organisationers informationshÃ¥ndtering,4900 - IVA,54485
4900-F16;IVA User tagging og crowdsourcing af digitale billedsamlinger,4900 - IVA,54486
"4900-F16;IVA Aal, Byens kulturliv",4900 - IVA,54487
"4900-F16;IVA Aal, Identitetsdannelse, brugersegmenter og formidlingsformer",4900 - IVA,54488
"4900-F16;IVA Aal, Interaktionsdesign",4900 - IVA,54489
"4900-F16;IVA Aal, Videnskabsteori og metode",4900 - IVA,54481
3934-F16;Health Aspects of Air Pollution,3934 - BSc + MSc Folkesundhedsvidenskab,54491
3934-F16;Systematic Reviews and Meta-analysis,3934 - BSc + MSc Folkesundhedsvidenskab,54492
3934-F16;Implementering af sundhedsfremme pÃ¥ kommunal platform,3934 - BSc + MSc Folkesundhedsvidenskab,54493
3934-F16;Migration and Health in a Global Perspective,3934 - BSc + MSc Folkesundhedsvidenskab,54494
3934-F16;Advanced Qualitative Research Methods for Global Public Health,3934 - BSc + MSc Folkesundhedsvidenskab,54495
3934-F16;Perinatal and Early Life Epidemiology,3934 - BSc + MSc Folkesundhedsvidenskab,54496
3934-F16;Survival and Event History Analysis,3934 - BSc + MSc Folkesundhedsvidenskab,54497
"4900-F16;IVA Bachelorprojekt, Kbh",4900 - IVA,54506
"4900-F16;IVA Aal, Bachelorprojekt",4900 - IVA,54507
4900-F16;IVA Systemevaluering og interaktionsdesign,4900 - IVA,54499
4900-F16;IVA Avanceret Business intelligence og Knowledge Management,4900 - IVA,54500
