Institut,Semester,Kursusnavn,Type,Dato,Start,Slut,Lokale,Beskrivelse
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",Undervisning,16 aug 2017,10:00,15:00,CSS 7-0-18,NA
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",Undervisning,18 aug 2017,10:00,15:00,CSS 7-0-18,NA
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",Undervisning,14 aug 2017,10:00,15:00,CSS 7-0-18,NA
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",Undervisning,16 aug 2017,10:00,15:00,CSS 7-0-18,NA
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",Undervisning,18 aug 2017,10:00,15:00,CSS 7-0-18,NA
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",Undervisning,21 aug 2017,10:00,15:00,CSS 7-0-18,NA
2500,B5-5f17,Valgfag: Organizations - Innovation And Change,Undervisning,4 aug 2017,14:00,16:00,CSS 7-0-28,Sommerskole uge 31
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,4 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,11 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,18 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,25 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,2 okt 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,9 okt 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,30 okt 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,6 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,13 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,20 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,27 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,4 dec 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,Undervisning,27 okt 2017,10:00,12:00,CSS 7-0-40,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,Undervisning,11 dec 2017,8:00,12:00,CSS 35-3-20 Faculty Lounge,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,4 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,11 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,18 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,25 sep 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,2 okt 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,9 okt 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,30 okt 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,6 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,13 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,20 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,27 nov 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,NA,4 dec 2017,8:00,10:00,CSS 2-0-24,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,Undervisning,27 okt 2017,10:00,12:00,CSS 7-0-40,NA
2500,E17,Valgfag: Digitale Metoder I Sociologien.,Undervisning,11 dec 2017,8:00,12:00,CSS 35-3-20 Faculty Lounge,NA
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,3 okt 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,10 okt 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,24 okt 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,31 okt 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,7 nov 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,14 nov 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,21 nov 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,28 nov 2017,9:00,12:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,NA,5 dec 2017,9:00,13:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,2 nov 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,9 nov 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,16 nov 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,23 nov 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,30 nov 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,7 dec 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,NA,14 dec 2017,10:00,15:00,NA,Forskningskollektivet
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,1 nov 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,8 nov 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,15 nov 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,22 nov 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,29 nov 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,6 dec 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,13 dec 2017,13:00,15:00,CSS 7-0-40,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,3 nov 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,10 nov 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,17 nov 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,24 nov 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,1 dec 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,8 dec 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,Undervisning,15 dec 2017,8:00,10:00,CSS 7-0-22,NA
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,8 sep 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,15 sep 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,22 sep 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,29 sep 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,6 okt 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,13 okt 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,27 okt 2017,8:00,10:00,CSS 35-0-12,
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,8 sep 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,15 sep 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,22 sep 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,29 sep 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,6 okt 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,13 okt 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,27 okt 2017,10:00,12:00,CSS 4-0-02,Hold 1
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,8 sep 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,15 sep 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,22 sep 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,29 sep 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,6 okt 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,13 okt 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",Undervisning,27 okt 2017,10:00,12:00,CSS 2-2-30,Hold 2
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,6 sep 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,13 sep 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,20 sep 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,27 sep 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,4 okt 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,11 okt 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,25 okt 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,1 nov 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,8 nov 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,15 nov 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,22 nov 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,29 nov 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,6 dec 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Issues In International Development,Undervisning,13 dec 2017,10:00,12:00,CSS 7-0-22,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,4 sep 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,11 sep 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,18 sep 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,25 sep 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,2 okt 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,9 okt 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,23 okt 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,30 okt 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,6 nov 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,13 nov 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,20 nov 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,27 nov 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,4 dec 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,11 dec 2017,15:00,17:00,CSS 2-1-49,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,8 sep 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,15 sep 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,22 sep 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,29 sep 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,6 okt 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,13 okt 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,27 okt 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,3 nov 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,10 nov 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,17 nov 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,24 nov 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,1 dec 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,8 dec 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Human Ressource Management,Undervisning,15 dec 2017,13:00,15:00,CSS 4-1-30,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,6 sep 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,13 sep 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,20 sep 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,27 sep 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,4 okt 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,11 okt 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,25 okt 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,1 nov 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,8 nov 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,15 nov 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,22 nov 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,29 nov 2017,15:00,17:00,CSS 7-0-01,NA
2500,E17,Teori Og Tema: Criminology,Undervisning,6 dec 2017,15:00,17:00,CSS 7-0-01,NA
